timestamp,ip,route,method,status,latency,response_size,label,attack_type
2025-01-01T03:17:57,10.0.2.253,/public,GET,200,51,1284,0,normal
2025-01-01T03:17:58,192.0.2.4,/public,GET,400,92,103,1,recon
2025-01-01T03:18:03,10.0.2.27,/secure,GET,403,63,264,0,normal
2025-01-01T03:18:05,10.0.5.190,/public,GET,200,98,502,0,normal
2025-01-01T03:18:11,172.16.0.7,/login,POST,401,115,1773,1,slow_brute
2025-01-01T03:18:20,192.0.2.4,/public,GET,403,63,453,1,recon
2025-01-01T03:18:22,192.0.2.3,/secure,GET,403,57,244,1,recon
2025-01-01T03:18:28,192.0.2.3,/login,POST,401,65,648,1,recon
2025-01-01T03:18:29,10.0.4.109,/secure,GET,200,105,1446,0,normal
2025-01-01T03:18:30,10.0.3.138,/secure,GET,403,99,1455,0,normal
2025-01-01T03:18:34,192.0.2.3,/secure,GET,400,102,1513,1,recon
2025-01-01T03:18:43,10.0.2.27,/public,GET,200,100,1717,0,normal
2025-01-01T03:19:00,10.0.5.214,/orders,POST,400,34,208,0,normal
2025-01-01T03:19:07,192.0.2.3,/orders,POST,200,54,1539,1,recon
2025-01-01T03:19:10,172.16.0.7,/login,POST,401,120,1196,1,slow_brute
2025-01-01T03:19:13,192.0.2.3,/login,POST,200,75,733,1,recon
2025-01-01T03:19:15,10.0.2.91,/public,GET,200,66,1151,0,normal
2025-01-01T03:19:16,172.16.0.7,/login,POST,403,161,798,1,slow_brute
2025-01-01T03:19:30,10.0.0.12,/secure,GET,200,65,533,0,normal
2025-01-01T03:19:35,10.0.0.250,/orders,POST,201,68,1711,0,normal
2025-01-01T03:19:35,192.0.2.4,/orders,POST,401,97,812,1,recon
2025-01-01T03:19:38,192.0.2.3,/orders,POST,401,90,377,1,recon
2025-01-01T03:19:40,10.0.5.214,/secure,GET,401,120,1655,0,normal
2025-01-01T03:19:48,10.0.4.109,/secure,GET,403,78,1350,0,normal
2025-01-01T03:19:58,172.16.0.7,/secure,GET,401,92,855,1,slow_brute
2025-01-01T03:20:02,10.0.4.109,/orders,POST,200,90,1861,0,normal
2025-01-01T03:20:11,10.0.1.36,/secure,GET,200,109,1147,0,normal
2025-01-01T03:20:20,192.0.2.4,/login,POST,200,85,1121,1,recon
2025-01-01T03:20:26,10.0.2.180,/secure,GET,200,91,1029,0,normal
2025-01-01T03:20:32,192.0.2.4,/login,POST,200,77,1159,1,recon
2025-01-01T03:21:01,172.16.0.7,/secure,GET,401,143,1186,1,slow_brute
2025-01-01T03:21:07,10.0.2.180,/orders,POST,201,105,1791,0,normal
2025-01-01T03:21:33,10.0.3.21,/orders,POST,200,92,1794,0,normal
2025-01-01T03:21:34,10.0.0.219,/public,GET,200,80,1706,0,normal
2025-01-01T03:21:39,10.0.2.42,/secure,GET,429,120,104,0,normal
2025-01-01T03:22:06,10.0.4.76,/secure,GET,201,36,1801,0,normal
2025-01-01T03:22:07,172.20.0.4,/login,POST,401,89,901,1,credential
2025-01-01T03:22:42,10.0.4.109,/public,GET,201,99,1037,0,normal
2025-01-01T03:22:46,10.0.2.208,/public,GET,200,48,1759,0,normal
2025-01-01T03:23:01,10.0.0.195,/public,GET,201,33,1938,0,normal
2025-01-01T03:23:02,10.0.2.155,/login,POST,200,64,1896,0,normal
2025-01-01T03:23:02,10.0.2.63,/secure,GET,403,109,1485,0,normal
2025-01-01T03:23:06,10.0.2.180,/login,POST,200,102,215,0,normal
2025-01-01T03:23:13,10.0.2.63,/orders,POST,401,97,1164,0,normal
2025-01-01T03:23:19,10.0.0.8,/orders,POST,200,131,1844,0,normal
2025-01-01T03:23:22,10.0.0.92,/secure,GET,200,119,1896,0,normal
2025-01-01T03:23:28,10.0.1.172,/orders,POST,200,55,1528,0,normal
2025-01-01T03:23:34,10.0.0.219,/login,POST,200,78,185,0,normal
2025-01-01T03:23:40,172.20.0.4,/login,POST,401,90,495,1,credential
2025-01-01T03:23:44,10.0.0.190,/login,POST,200,66,1315,0,normal
2025-01-01T03:24:05,10.0.4.76,/secure,GET,200,105,620,0,normal
2025-01-01T03:24:12,10.0.2.40,/orders,POST,200,87,291,0,normal
2025-01-01T03:24:13,10.0.1.222,/secure,GET,200,131,574,0,normal
2025-01-01T03:24:15,10.0.0.92,/login,POST,200,78,214,0,normal
2025-01-01T03:24:24,10.0.0.190,/secure,GET,200,128,442,0,normal
2025-01-01T03:24:25,10.0.0.12,/orders,POST,200,33,1789,0,normal
2025-01-01T03:24:32,172.20.0.4,/secure,GET,200,89,760,1,credential
2025-01-01T03:24:46,172.20.0.4,/secure,GET,401,164,1793,1,credential
2025-01-01T03:24:53,10.0.5.140,/orders,POST,200,83,1360,0,normal
2025-01-01T03:24:58,172.20.0.4,/secure,GET,400,70,1066,1,credential
2025-01-01T03:25:02,10.0.0.195,/public,GET,200,108,1956,0,normal
2025-01-01T03:25:08,10.0.4.23,/login,POST,201,70,1026,0,normal
2025-01-01T03:25:26,10.0.0.92,/secure,GET,200,102,1808,0,normal
2025-01-01T03:25:46,10.0.0.98,/secure,GET,200,94,203,0,normal
2025-01-01T03:25:47,10.0.0.8,/login,POST,200,54,1363,0,normal
2025-01-01T03:25:52,10.0.4.7,/secure,GET,200,78,1076,0,normal
2025-01-01T03:25:55,10.0.3.138,/orders,POST,200,92,786,0,normal
2025-01-01T03:26:12,10.0.0.92,/login,POST,400,41,144,0,normal
2025-01-01T03:26:27,10.0.2.253,/secure,GET,200,95,1886,0,normal
2025-01-01T03:26:42,10.0.1.130,/login,POST,200,84,895,0,normal
2025-01-01T03:26:47,10.0.1.181,/secure,GET,200,58,731,0,normal
2025-01-01T03:26:52,10.0.0.156,/secure,GET,200,44,1536,0,normal
2025-01-01T03:27:06,10.0.1.130,/public,GET,200,51,1678,0,normal
2025-01-01T03:27:17,10.0.2.117,/secure,GET,400,112,555,0,normal
2025-01-01T03:27:19,192.0.2.2,/public,GET,200,90,1334,1,recon
2025-01-01T03:27:28,10.0.0.98,/public,GET,201,100,1581,0,normal
2025-01-01T03:27:29,10.0.3.21,/login,POST,200,74,945,0,normal
2025-01-01T03:27:44,192.0.2.2,/secure,GET,401,140,888,1,recon
2025-01-01T03:28:01,10.0.0.8,/orders,POST,201,85,1981,0,normal
2025-01-01T03:28:04,10.0.5.27,/public,GET,201,63,1270,0,normal
2025-01-01T03:28:19,10.0.5.159,/orders,POST,200,81,1945,0,normal
2025-01-01T03:28:29,192.0.2.2,/orders,POST,400,121,1294,1,recon
2025-01-01T03:28:29,10.0.3.88,/orders,POST,200,24,655,0,normal
2025-01-01T03:28:36,10.0.1.36,/secure,GET,200,107,1418,0,normal
2025-01-01T03:28:36,10.0.1.130,/public,GET,429,106,125,0,normal
2025-01-01T03:28:41,10.0.0.92,/secure,GET,200,86,1913,0,normal
2025-01-01T03:29:07,192.0.2.2,/orders,POST,401,70,1855,1,recon
2025-01-01T03:29:14,10.0.3.21,/public,GET,200,83,1734,0,normal
2025-01-01T03:29:16,172.16.0.2,/login,POST,403,141,1951,1,slow_brute
2025-01-01T03:29:21,172.16.0.10,/login,POST,401,96,341,1,slow_brute
2025-01-01T03:29:28,10.0.2.180,/secure,GET,200,114,1925,0,normal
2025-01-01T03:29:30,192.0.2.2,/login,POST,403,69,407,1,recon
2025-01-01T03:29:32,10.0.0.98,/secure,GET,200,50,1252,0,normal
2025-01-01T03:29:36,10.0.0.219,/secure,GET,200,83,245,0,normal
2025-01-01T03:29:39,10.0.2.253,/secure,GET,201,43,1314,0,normal
2025-01-01T03:29:59,10.0.0.250,/login,POST,200,82,1037,0,normal
2025-01-01T03:30:02,172.16.0.6,/login,POST,401,71,1476,1,slow_brute
2025-01-01T03:30:06,192.0.2.2,/secure,GET,200,85,957,1,recon
2025-01-01T03:30:07,172.16.0.2,/secure,GET,401,124,1493,1,slow_brute
2025-01-01T03:30:15,192.0.2.2,/public,GET,401,122,1730,1,recon
2025-01-01T03:30:16,192.0.2.2,/login,POST,401,83,1091,1,recon
2025-01-01T03:30:30,10.0.5.29,/login,POST,200,72,1758,0,normal
2025-01-01T03:30:35,10.0.0.250,/secure,GET,400,55,1269,0,normal
2025-01-01T03:30:38,192.0.2.2,/secure,GET,400,44,352,1,recon
2025-01-01T03:30:39,172.16.0.6,/secure,GET,401,114,428,1,slow_brute
2025-01-01T03:30:52,10.0.5.140,/public,GET,400,57,1646,0,normal
2025-01-01T03:30:56,10.0.2.180,/secure,GET,400,54,1239,0,normal
2025-01-01T03:31:04,10.0.4.76,/secure,GET,200,120,314,0,normal
2025-01-01T03:31:15,10.0.5.190,/secure,GET,400,124,947,0,normal
2025-01-01T03:31:19,192.0.2.2,/login,POST,400,77,731,1,recon
2025-01-01T03:31:37,10.0.5.27,/secure,GET,200,95,953,0,normal
2025-01-01T03:31:40,10.0.5.140,/public,GET,200,116,1255,0,normal
2025-01-01T03:31:40,172.16.0.10,/login,POST,401,106,1660,1,slow_brute
2025-01-01T03:31:51,10.0.0.92,/public,GET,429,135,1268,0,normal
2025-01-01T03:32:02,10.0.5.27,/public,GET,200,60,1865,0,normal
2025-01-01T03:32:03,10.0.5.166,/public,GET,400,64,1068,0,normal
2025-01-01T03:32:24,10.0.1.36,/login,POST,200,70,966,0,normal
2025-01-01T03:32:32,10.0.3.138,/secure,GET,400,61,230,0,normal
2025-01-01T03:32:43,10.0.2.40,/login,POST,201,67,306,0,normal
2025-01-01T03:32:45,10.0.0.92,/public,GET,200,98,1725,0,normal
2025-01-01T03:32:49,172.16.0.6,/secure,GET,401,110,1181,1,slow_brute
2025-01-01T03:33:06,10.0.0.156,/secure,GET,200,112,1665,0,normal
2025-01-01T03:33:08,172.16.0.6,/secure,GET,401,148,1569,1,slow_brute
2025-01-01T03:33:20,172.20.0.6,/login,POST,401,43,1664,1,credential
2025-01-01T03:33:22,10.0.1.246,/public,GET,200,36,1269,0,normal
2025-01-01T03:33:33,10.0.5.59,/secure,GET,401,89,1773,0,normal
2025-01-01T03:33:41,172.20.0.6,/login,POST,200,32,1169,1,credential
2025-01-01T03:33:58,10.0.5.59,/secure,GET,200,59,1942,0,normal
2025-01-01T03:33:58,172.20.0.6,/login,POST,403,94,1499,1,credential
2025-01-01T03:34:04,10.0.0.187,/secure,GET,200,63,1642,0,normal
2025-01-01T03:34:31,10.0.4.51,/secure,GET,200,91,777,0,normal
2025-01-01T03:34:39,10.0.0.187,/secure,GET,200,57,860,0,normal
2025-01-01T03:34:43,10.0.4.76,/secure,GET,400,80,154,0,normal
2025-01-01T03:34:50,172.20.0.6,/login,POST,403,132,1195,1,credential
2025-01-01T03:34:53,172.16.0.10,/login,POST,403,100,768,1,slow_brute
2025-01-01T03:35:02,172.20.0.6,/login,POST,200,66,1770,1,credential
2025-01-01T03:35:05,172.20.0.6,/login,POST,200,104,728,1,credential
2025-01-01T03:35:09,172.20.0.6,/secure,GET,401,97,696,1,credential
2025-01-01T03:35:17,10.0.0.8,/secure,GET,200,116,1719,0,normal
2025-01-01T03:35:19,172.20.0.6,/login,POST,200,96,1947,1,credential
2025-01-01T03:35:22,172.16.0.10,/login,POST,401,107,1431,1,slow_brute
2025-01-01T03:35:32,10.0.5.29,/secure,GET,200,101,304,0,normal
2025-01-01T03:35:34,10.0.5.167,/orders,POST,400,124,1072,0,normal
2025-01-01T03:35:38,10.0.1.172,/secure,GET,200,113,775,0,normal
2025-01-01T03:35:50,10.0.0.195,/orders,POST,400,97,1593,0,normal
2025-01-01T03:36:01,172.16.0.5,/secure,GET,401,133,1139,1,slow_brute
2025-01-01T03:36:07,172.16.0.10,/login,POST,401,105,903,1,slow_brute
2025-01-01T03:36:08,172.20.0.6,/login,POST,401,150,570,1,credential
2025-01-01T03:36:12,10.0.2.42,/public,GET,200,68,620,0,normal
2025-01-01T03:36:12,10.0.0.98,/secure,GET,201,81,450,0,normal
2025-01-01T03:36:22,10.0.4.7,/login,POST,200,83,1208,0,normal
2025-01-01T03:36:41,172.20.0.6,/login,POST,401,109,1721,1,credential
2025-01-01T03:36:46,172.20.0.6,/login,POST,200,88,1407,1,credential
2025-01-01T03:36:46,10.0.5.166,/public,GET,200,50,1452,0,normal
2025-01-01T03:37:21,172.20.0.6,/secure,GET,200,75,1569,1,credential
2025-01-01T03:37:27,172.20.0.6,/login,POST,401,95,1650,1,credential
2025-01-01T03:37:32,172.20.0.6,/login,POST,401,95,1593,1,credential
2025-01-01T03:37:35,10.0.3.88,/secure,GET,200,93,280,0,normal
2025-01-01T03:37:42,172.20.0.6,/login,POST,429,99,1169,1,credential
2025-01-01T03:37:45,172.16.0.4,/login,POST,401,81,736,1,slow_brute
2025-01-01T03:37:45,10.0.4.23,/secure,GET,200,68,172,0,normal
2025-01-01T03:37:50,10.0.0.156,/public,GET,200,76,118,0,normal
2025-01-01T03:37:56,172.16.0.4,/secure,GET,401,150,1167,1,slow_brute
2025-01-01T03:38:02,172.20.0.6,/login,POST,200,82,991,1,credential
2025-01-01T03:38:04,172.16.0.4,/login,POST,401,85,935,1,slow_brute
2025-01-01T03:38:08,172.20.0.6,/login,POST,403,71,1685,1,credential
2025-01-01T03:38:10,10.0.1.172,/public,GET,200,36,985,0,normal
2025-01-01T03:38:11,172.16.0.5,/secure,GET,200,73,757,1,slow_brute
2025-01-01T03:38:13,10.0.5.166,/login,POST,200,68,364,0,normal
2025-01-01T03:38:22,10.0.1.222,/secure,GET,201,134,132,0,normal
2025-01-01T03:38:23,172.16.0.5,/login,POST,401,125,466,1,slow_brute
2025-01-01T03:38:23,10.0.2.63,/orders,POST,200,131,180,0,normal
2025-01-01T03:38:27,172.16.0.5,/login,POST,401,65,640,1,slow_brute
2025-01-01T03:38:43,10.0.2.27,/public,GET,403,80,1672,0,normal
2025-01-01T03:38:44,172.16.0.5,/secure,GET,401,98,1695,1,slow_brute
2025-01-01T03:39:05,10.0.3.21,/public,GET,200,71,1066,0,normal
2025-01-01T03:39:07,10.0.2.207,/orders,POST,200,110,464,0,normal
2025-01-01T03:39:23,192.0.2.3,/login,POST,400,128,1604,1,recon
2025-01-01T03:39:35,192.0.2.1,/login,POST,200,106,654,1,recon
2025-01-01T03:39:40,172.16.0.12,/login,POST,401,67,1552,1,slow_brute
2025-01-01T03:39:41,10.0.4.109,/public,GET,200,41,1279,0,normal
2025-01-01T03:39:51,192.0.2.1,/secure,GET,200,64,1668,1,recon
2025-01-01T03:39:52,192.0.2.1,/secure,GET,400,106,1838,1,recon
2025-01-01T03:39:55,192.0.2.1,/login,POST,200,91,886,1,recon
2025-01-01T03:39:56,172.16.0.12,/login,POST,200,100,1640,1,slow_brute
2025-01-01T03:40:08,10.0.0.190,/public,GET,200,100,1488,0,normal
2025-01-01T03:40:09,192.0.2.1,/public,GET,403,94,1792,1,recon
2025-01-01T03:40:18,192.0.2.1,/orders,POST,401,92,1176,1,recon
2025-01-01T03:40:26,10.0.4.109,/secure,GET,200,58,1207,0,normal
2025-01-01T03:40:27,172.16.0.9,/login,POST,200,68,958,1,slow_brute
2025-01-01T03:40:33,172.16.0.9,/secure,GET,401,61,1874,1,slow_brute
2025-01-01T03:40:42,10.0.2.208,/public,GET,200,78,1566,0,normal
2025-01-01T03:40:42,10.0.2.40,/login,POST,200,91,422,0,normal
2025-01-01T03:40:42,10.0.4.51,/public,GET,200,150,471,0,normal
2025-01-01T03:40:54,10.0.0.98,/secure,GET,201,100,791,0,normal
2025-01-01T03:41:07,192.0.2.3,/public,GET,401,100,503,1,recon
2025-01-01T03:41:08,192.0.2.3,/secure,GET,200,87,458,1,recon
2025-01-01T03:41:12,10.0.0.98,/public,GET,200,87,1490,0,normal
2025-01-01T03:41:12,10.0.2.40,/public,GET,200,92,1527,0,normal
2025-01-01T03:41:15,10.0.3.57,/public,GET,400,74,1220,0,normal
2025-01-01T03:41:26,172.16.0.9,/secure,GET,401,46,632,1,slow_brute
2025-01-01T03:41:32,10.0.5.214,/secure,GET,200,106,1915,0,normal
2025-01-01T03:41:39,10.0.4.7,/public,GET,201,83,619,0,normal
2025-01-01T03:41:43,10.0.1.181,/public,GET,400,125,434,0,normal
2025-01-01T03:41:55,10.0.0.250,/secure,GET,200,105,757,0,normal
2025-01-01T03:41:55,192.0.2.3,/login,POST,200,71,1572,1,recon
2025-01-01T03:42:00,10.0.1.130,/secure,GET,400,87,1320,0,normal
2025-01-01T03:42:03,192.0.2.3,/secure,GET,400,98,1135,1,recon
2025-01-01T03:42:04,10.0.5.190,/secure,GET,200,64,330,0,normal
2025-01-01T03:42:10,192.0.2.3,/orders,POST,200,62,1708,1,recon
2025-01-01T03:42:12,10.0.2.180,/orders,POST,403,59,232,0,normal
2025-01-01T03:42:16,10.0.2.148,/public,GET,200,91,1037,0,normal
2025-01-01T03:42:17,192.0.2.3,/orders,POST,400,81,214,1,recon
2025-01-01T03:42:18,10.0.3.151,/login,POST,200,80,1010,0,normal
2025-01-01T03:42:21,192.0.2.1,/login,POST,400,67,1859,1,recon
2025-01-01T03:42:22,192.0.2.1,/secure,GET,401,93,1818,1,recon
2025-01-01T03:42:22,172.16.0.9,/login,POST,401,175,899,1,slow_brute
2025-01-01T03:42:22,172.16.0.12,/login,POST,401,129,880,1,slow_brute
2025-01-01T03:42:37,192.0.2.1,/orders,POST,200,63,791,1,recon
2025-01-01T03:42:40,10.0.5.59,/secure,GET,200,80,1602,0,normal
2025-01-01T03:42:51,192.0.2.1,/public,GET,400,45,1144,1,recon
2025-01-01T03:42:55,192.0.2.3,/public,GET,403,61,482,1,recon
2025-01-01T03:42:57,10.0.0.56,/secure,GET,200,57,325,0,normal
2025-01-01T03:43:00,10.0.4.7,/login,POST,200,103,1162,0,normal
2025-01-01T03:43:05,10.0.5.214,/login,POST,200,68,581,0,normal
2025-01-01T03:43:16,10.0.3.151,/public,GET,201,89,1821,0,normal
2025-01-01T03:43:16,10.0.0.98,/public,GET,429,42,828,0,normal
2025-01-01T03:43:22,10.0.5.159,/public,GET,200,40,288,0,normal
2025-01-01T03:43:22,10.0.0.92,/public,GET,400,74,1571,0,normal
2025-01-01T03:43:48,10.0.2.42,/secure,GET,200,56,1970,0,normal
2025-01-01T03:43:55,172.16.0.8,/login,POST,401,119,1682,1,slow_brute
2025-01-01T03:43:57,10.0.4.76,/login,POST,200,93,421,0,normal
2025-01-01T03:44:06,10.0.2.91,/orders,POST,400,79,683,0,normal
2025-01-01T03:44:08,10.0.5.29,/public,GET,200,47,1764,0,normal
2025-01-01T03:44:08,172.16.0.3,/login,POST,401,112,729,1,slow_brute
2025-01-01T03:44:11,10.0.2.40,/login,POST,400,116,957,0,normal
2025-01-01T03:44:14,172.16.0.8,/login,POST,401,114,1354,1,slow_brute
2025-01-01T03:44:17,172.16.0.8,/secure,GET,401,63,401,1,slow_brute
2025-01-01T03:44:19,10.0.5.29,/secure,GET,200,100,1716,0,normal
2025-01-01T03:44:23,172.16.0.3,/login,POST,403,143,971,1,slow_brute
2025-01-01T03:44:26,172.16.0.8,/secure,GET,401,165,633,1,slow_brute
2025-01-01T03:44:33,10.0.0.98,/secure,GET,200,85,1325,0,normal
2025-01-01T03:44:51,172.16.0.3,/login,POST,401,101,1771,1,slow_brute
2025-01-01T03:45:06,172.16.0.8,/login,POST,401,80,1050,1,slow_brute
2025-01-01T03:45:08,10.0.2.42,/secure,GET,200,54,486,0,normal
2025-01-01T03:45:13,10.0.2.40,/login,POST,200,97,1501,0,normal
2025-01-01T03:45:14,10.0.0.92,/secure,GET,200,109,677,0,normal
2025-01-01T03:45:15,10.0.0.190,/orders,POST,201,73,1476,0,normal
2025-01-01T03:45:25,172.16.0.11,/secure,GET,401,174,563,1,slow_brute
2025-01-01T03:45:28,172.16.0.11,/secure,GET,401,180,196,1,slow_brute
2025-01-01T03:45:31,10.0.3.57,/login,POST,200,96,1940,0,normal
2025-01-01T03:45:33,172.16.0.8,/secure,GET,401,139,1185,1,slow_brute
2025-01-01T03:45:37,10.0.0.12,/orders,POST,400,54,1318,0,normal
2025-01-01T03:45:38,10.0.0.190,/public,GET,200,109,1322,0,normal
2025-01-01T03:45:48,10.0.0.56,/public,GET,200,83,1208,0,normal
2025-01-01T03:45:55,10.0.4.109,/secure,GET,200,106,319,0,normal
2025-01-01T03:45:57,10.0.4.109,/secure,GET,200,74,1736,0,normal
2025-01-01T03:46:05,10.0.0.56,/public,GET,200,79,867,0,normal
2025-01-01T03:46:17,10.0.0.8,/public,GET,400,59,1620,0,normal
2025-01-01T03:46:22,10.0.2.180,/secure,GET,400,87,701,0,normal
2025-01-01T03:46:22,10.0.0.56,/orders,POST,201,72,1287,0,normal
2025-01-01T03:46:24,10.0.4.109,/orders,POST,429,102,1251,0,normal
2025-01-01T03:46:29,172.16.0.8,/login,POST,401,138,957,1,slow_brute
2025-01-01T03:46:36,10.0.0.92,/public,GET,200,105,1440,0,normal
2025-01-01T03:46:53,10.0.5.140,/login,POST,200,83,1597,0,normal
2025-01-01T03:46:56,10.0.5.29,/secure,GET,200,108,1223,0,normal
2025-01-01T03:47:00,172.16.0.8,/login,POST,401,91,1203,1,slow_brute
2025-01-01T03:47:19,10.0.2.63,/secure,GET,200,93,817,0,normal
2025-01-01T03:47:21,10.0.4.23,/public,GET,401,127,697,0,normal
2025-01-01T03:47:21,10.0.5.190,/orders,POST,200,45,1267,0,normal
2025-01-01T03:47:24,10.0.1.130,/secure,GET,200,46,1133,0,normal
2025-01-01T03:47:26,172.16.0.8,/login,POST,401,142,830,1,slow_brute
2025-01-01T03:47:37,10.0.4.7,/public,GET,200,40,860,0,normal
2025-01-01T03:47:38,172.16.0.8,/login,POST,200,103,978,1,slow_brute
2025-01-01T03:48:11,172.16.0.8,/login,POST,401,120,1253,1,slow_brute
2025-01-01T03:49:01,10.0.0.219,/orders,POST,200,75,762,0,normal
2025-01-01T03:49:09,10.0.5.214,/public,GET,200,87,1600,0,normal
2025-01-01T03:49:11,10.0.4.76,/secure,GET,200,64,333,0,normal
2025-01-01T03:49:16,10.0.2.148,/public,GET,403,103,501,0,normal
2025-01-01T03:49:17,10.0.1.222,/secure,GET,400,63,418,0,normal
2025-01-01T03:49:40,10.0.0.8,/secure,GET,200,118,1530,0,normal
2025-01-01T03:49:47,10.0.0.156,/public,GET,201,63,664,0,normal
2025-01-01T03:49:53,10.0.1.181,/login,POST,200,85,1095,0,normal
2025-01-01T03:50:01,10.0.0.195,/login,POST,200,82,1848,0,normal
2025-01-01T03:50:14,172.16.0.11,/login,POST,401,102,471,1,slow_brute
2025-01-01T03:50:31,10.0.2.207,/login,POST,200,96,1254,0,normal
2025-01-01T03:50:33,10.0.2.207,/orders,POST,200,67,1797,0,normal
2025-01-01T03:50:39,172.16.0.11,/login,POST,401,99,1175,1,slow_brute
2025-01-01T03:50:45,10.0.0.12,/secure,GET,201,84,1876,0,normal
2025-01-01T03:50:48,10.0.5.166,/login,POST,400,113,654,0,normal
2025-01-01T03:50:53,172.16.0.11,/secure,GET,401,198,449,1,slow_brute
2025-01-01T03:51:03,10.0.3.138,/secure,GET,200,98,225,0,normal
2025-01-01T03:51:03,10.0.4.23,/secure,GET,200,95,1199,0,normal
2025-01-01T03:51:16,172.16.0.8,/login,POST,401,156,1956,1,slow_brute
2025-01-01T03:51:19,10.0.5.27,/login,POST,200,91,779,0,normal
2025-01-01T03:51:31,10.0.1.181,/login,POST,429,79,584,0,normal
2025-01-01T03:51:34,10.0.2.117,/secure,GET,200,75,1316,0,normal
2025-01-01T03:51:57,10.0.3.88,/public,GET,200,81,1020,0,normal
2025-01-01T03:52:04,172.16.0.1,/login,POST,401,151,1496,1,slow_brute
2025-01-01T03:52:08,10.0.3.21,/public,GET,200,66,638,0,normal
2025-01-01T03:52:12,10.0.2.91,/orders,POST,200,71,931,0,normal
2025-01-01T03:52:17,10.0.4.109,/secure,GET,201,44,551,0,normal
2025-01-01T03:52:18,10.0.2.148,/secure,GET,200,132,1548,0,normal
2025-01-01T03:52:22,172.16.0.1,/secure,GET,401,133,1547,1,slow_brute
2025-01-01T03:52:29,10.0.5.140,/secure,GET,200,72,1808,0,normal
2025-01-01T03:52:50,10.0.0.156,/login,POST,200,43,1525,0,normal
2025-01-01T03:52:59,10.0.3.57,/login,POST,200,72,705,0,normal
2025-01-01T03:53:42,10.0.3.88,/secure,GET,200,107,718,0,normal
2025-01-01T03:53:45,10.0.0.156,/orders,POST,200,110,1859,0,normal
2025-01-01T03:53:51,10.0.2.40,/secure,GET,400,60,1258,0,normal
2025-01-01T03:53:51,10.0.3.57,/public,GET,200,98,415,0,normal
2025-01-01T03:54:02,10.0.2.180,/login,POST,400,54,252,0,normal
2025-01-01T03:54:26,172.16.0.1,/secure,GET,401,91,402,1,slow_brute
2025-01-01T03:54:28,10.0.3.138,/login,POST,200,80,157,0,normal
2025-01-01T03:54:29,172.16.0.4,/secure,GET,401,159,374,1,slow_brute
2025-01-01T03:54:41,10.0.1.130,/login,POST,201,64,156,0,normal
2025-01-01T03:54:49,10.0.2.207,/public,GET,200,51,849,0,normal
2025-01-01T03:55:08,172.16.0.1,/secure,GET,200,106,326,1,slow_brute
2025-01-01T03:55:10,10.0.2.155,/secure,GET,200,85,612,0,normal
2025-01-01T03:55:22,10.0.2.208,/secure,GET,200,109,1342,0,normal
2025-01-01T03:55:29,10.0.0.195,/secure,GET,200,89,286,0,normal
2025-01-01T03:55:29,10.0.3.21,/public,GET,200,96,727,0,normal
2025-01-01T03:55:31,10.0.2.63,/secure,GET,200,88,221,0,normal
2025-01-01T03:55:34,10.0.0.250,/public,GET,200,90,211,0,normal
2025-01-01T03:55:36,10.0.2.155,/login,POST,200,61,1282,0,normal
2025-01-01T03:56:00,10.0.1.172,/public,GET,200,61,1600,0,normal
2025-01-01T03:56:09,10.0.0.250,/public,GET,429,75,1411,0,normal
2025-01-01T03:56:19,10.0.2.40,/secure,GET,200,74,500,0,normal
2025-01-01T03:56:30,10.0.5.59,/secure,GET,400,30,320,0,normal
2025-01-01T03:56:41,10.0.0.250,/secure,GET,429,82,1085,0,normal
2025-01-01T03:56:41,10.0.5.214,/public,GET,200,61,1910,0,normal
2025-01-01T03:56:48,172.16.0.11,/secure,GET,401,89,793,1,slow_brute
2025-01-01T03:56:57,172.16.0.3,/secure,GET,401,108,1865,1,slow_brute
2025-01-01T03:56:57,172.16.0.2,/login,POST,401,72,1854,1,slow_brute
2025-01-01T03:57:22,10.0.5.29,/orders,POST,200,58,1459,0,normal
2025-01-01T03:57:37,10.0.4.7,/public,GET,200,53,1467,0,normal
2025-01-01T03:57:39,172.16.0.2,/secure,GET,401,121,252,1,slow_brute
2025-01-01T03:57:43,172.16.0.4,/secure,GET,401,89,573,1,slow_brute
2025-01-01T03:57:49,172.20.0.2,/secure,GET,401,150,1723,1,credential
2025-01-01T03:58:06,172.16.0.7,/login,POST,401,113,1692,1,slow_brute
2025-01-01T03:58:07,10.0.2.208,/orders,POST,200,101,253,0,normal
2025-01-01T03:58:10,10.0.1.246,/secure,GET,403,92,471,0,normal
2025-01-01T03:58:12,172.16.0.2,/login,POST,401,114,1726,1,slow_brute
2025-01-01T03:58:19,172.20.0.2,/secure,GET,401,107,639,1,credential
2025-01-01T03:58:25,172.16.0.11,/login,POST,401,108,735,1,slow_brute
2025-01-01T03:58:28,10.0.5.27,/secure,GET,200,78,258,0,normal
2025-01-01T03:58:31,172.16.0.3,/secure,GET,401,112,1506,1,slow_brute
2025-01-01T03:58:33,172.16.0.3,/login,POST,401,110,757,1,slow_brute
2025-01-01T03:58:35,172.16.0.3,/login,POST,401,48,1704,1,slow_brute
2025-01-01T03:58:36,10.0.0.219,/secure,GET,200,47,203,0,normal
2025-01-01T03:58:42,10.0.3.57,/public,GET,200,100,387,0,normal
2025-01-01T03:58:56,172.16.0.7,/secure,GET,401,109,871,1,slow_brute
